run_date,platform,backend,input_bits,circuit_length,shots,counts_json,success_probability,job_id,job_start_time,job_end_time,sdk_version,notes
2026-03-27,rigetti,Ankaa-3,10,2,100,"{""01"": 90, ""11"": 3, ""00"": 7}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/33ccb277-7073-4c65-8a62-e6f9cb297920,2026-03-27T17:32:05.485Z,2026-03-27T17:32:05.992Z,,
2026-03-27,rigetti,Ankaa-3,00,4,100,"{""00"": 98, ""01"": 1, ""10"": 1}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/3694039d-b856-4987-8353-749b20061c41,2026-03-27T17:32:21.566Z,2026-03-27T17:32:22.108Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 95, ""00"": 3, ""11"": 2}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/3824f577-f874-45f9-8789-e76b87818627,2026-03-27T17:31:54.924Z,2026-03-27T17:31:57.417Z,,
2026-03-27,rigetti,Ankaa-3,00,5,100,"{""00"": 92, ""10"": 7, ""11"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/3a290e6b-fcfb-4be7-b4aa-bee4df6d74e4,2026-03-27T17:32:05.250Z,2026-03-27T17:32:06.289Z,,
2026-03-27,rigetti,Ankaa-3,10,5,100,"{""10"": 95, ""11"": 1, ""00"": 4}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/3a5a5c43-9cf0-497e-895c-813b3ca6e56b,2026-03-27T17:32:02.861Z,2026-03-27T17:32:03.385Z,,
2026-03-27,rigetti,Ankaa-3,10,4,100,"{""11"": 94, ""01"": 2, ""10"": 4}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/3c599f65-1bc8-4398-bcd1-0bca1ed5241e,2026-03-27T17:32:11.514Z,2026-03-27T17:32:13.048Z,,
2026-03-27,rigetti,Ankaa-3,01,5,100,"{""11"": 93, ""10"": 4, ""01"": 3}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/3cb6b847-a590-4412-b4c6-1768d2bfbfee,2026-03-27T17:32:12.560Z,2026-03-27T17:32:13.209Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 95, ""11"": 1, ""00"": 4}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/3cfd1f97-a176-4c25-a453-f212cd3b75b1,2026-03-27T17:32:14.312Z,2026-03-27T17:32:14.809Z,,
2026-03-27,rigetti,Ankaa-3,11,1,100,"{""10"": 93, ""00"": 4, ""11"": 3}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/3d88151a-9a21-4c15-817c-c3eec81f0773,2026-03-27T17:32:15.789Z,2026-03-27T17:32:16.296Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 96, ""00"": 4}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/3e209365-6341-4c8c-8ab0-7ada7a5f1a92,2026-03-27T17:32:02.610Z,2026-03-27T17:32:03.204Z,,
2026-03-27,rigetti,Ankaa-3,00,3,100,"{""00"": 97, ""01"": 1, ""10"": 2}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/3fd21ba8-647c-45de-881e-b0c2a9d9b07d,2026-03-27T17:32:16.023Z,2026-03-27T17:32:16.508Z,,
2026-03-27,rigetti,Ankaa-3,10,1,100,"{""11"": 88, ""10"": 5, ""01"": 6, ""00"": 1}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/48657b7b-7fda-4d7f-8331-02e59279865c,2026-03-27T17:32:11.943Z,2026-03-27T17:32:13.018Z,,
2026-03-27,rigetti,Ankaa-3,11,6,100,"{""11"": 88, ""01"": 7, ""10"": 5}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/4937d23c-454b-492f-be24-49f0fb8ff06c,2026-03-27T17:32:08.440Z,2026-03-27T17:32:09.010Z,,
2026-03-27,rigetti,Ankaa-3,10,5,100,"{""10"": 95, ""01"": 1, ""00"": 3, ""11"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/49c37f65-651a-4481-9922-40f3d68a66e8,2026-03-27T17:32:03.911Z,2026-03-27T17:32:04.427Z,,
2026-03-27,rigetti,Ankaa-3,11,5,100,"{""01"": 88, ""00"": 5, ""11"": 7}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/4a6648c0-1d2a-4188-9257-2d9bdf2595ac,2026-03-27T17:32:01.938Z,2026-03-27T17:32:02.923Z,,
2026-03-27,rigetti,Ankaa-3,00,3,100,"{""00"": 99, ""01"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/4bdce864-3fd1-4f6f-9e24-0f0f2269e58b,2026-03-27T17:31:57.941Z,2026-03-27T17:31:58.978Z,,
2026-03-27,rigetti,Ankaa-3,01,5,100,"{""11"": 82, ""01"": 5, ""10"": 7, ""00"": 6}",0.82,arn:aws:braket:us-west-1:835581428919:quantum-task/4de4a99e-7eac-4422-81e9-9e047aa4af48,2026-03-27T17:32:20.843Z,2026-03-27T17:32:21.506Z,,
2026-03-27,rigetti,Ankaa-3,11,1,100,"{""10"": 89, ""00"": 5, ""11"": 6}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/4fac8bd6-2a90-4b0e-9104-27a56b5bb9e9,2026-03-27T17:32:20.602Z,2026-03-27T17:32:21.073Z,,
2026-03-27,rigetti,Ankaa-3,01,4,100,"{""10"": 94, ""00"": 6}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/509cd5d3-631d-4807-98a9-2526f5b5f6db,2026-03-27T17:32:08.190Z,2026-03-27T17:32:09.317Z,,
2026-03-27,rigetti,Ankaa-3,11,3,100,"{""10"": 9, ""11"": 88, ""01"": 3}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/513f1590-938b-4984-9855-e0ffd84bf445,2026-03-27T17:32:07.296Z,2026-03-27T17:32:07.866Z,,
2026-03-27,rigetti,Ankaa-3,11,6,100,"{""01"": 8, ""11"": 92}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/52e47c02-2241-4e70-b41e-99c091e42da6,2026-03-27T17:32:02.357Z,2026-03-27T17:32:02.958Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 95, ""00"": 5}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/5aa7b42f-4e57-40ca-91e0-df52ee784c64,2026-03-27T17:32:18.679Z,2026-03-27T17:32:19.190Z,,
2026-03-27,rigetti,Ankaa-3,11,6,100,"{""11"": 87, ""01"": 6, ""10"": 7}",0.87,arn:aws:braket:us-west-1:835581428919:quantum-task/65219c72-b17b-49b1-963a-05e3c04bb1fe,2026-03-27T17:31:59.713Z,2026-03-27T17:32:00.245Z,,
2026-03-27,rigetti,Ankaa-3,10,4,100,"{""11"": 94, ""01"": 5, ""10"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/6975161d-4f63-4935-a740-3562e6166034,2026-03-27T17:32:16.746Z,2026-03-27T17:32:17.296Z,,
2026-03-27,rigetti,Ankaa-3,10,2,100,"{""01"": 92, ""00"": 4, ""11"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/6c2f58d1-79e6-44b5-9ecc-02b0a81a375a,2026-03-27T17:32:04.510Z,2026-03-27T17:32:05.535Z,,
2026-03-27,rigetti,Ankaa-3,10,6,100,"{""10"": 90, ""11"": 3, ""00"": 7}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/6d9c4749-4a95-4818-aeb5-005e8b4a98d3,2026-03-27T17:32:13.037Z,2026-03-27T17:32:13.585Z,,
2026-03-27,rigetti,Ankaa-3,10,3,100,"{""01"": 92, ""00"": 6, ""11"": 2}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/6fbe0365-842a-455d-b199-b1ead3040118,2026-03-27T17:32:00.622Z,2026-03-27T17:32:01.176Z,,
2026-03-27,rigetti,Ankaa-3,11,1,100,"{""10"": 89, ""00"": 9, ""11"": 2}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/755da718-e032-4b63-a633-0e93f94fe93a,2026-03-27T17:32:14.889Z,2026-03-27T17:32:15.459Z,,
2026-03-27,rigetti,Ankaa-3,00,4,100,"{""00"": 97, ""01"": 2, ""10"": 1}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/75c05954-0960-4b9e-badc-08044571774e,2026-03-27T17:32:09.207Z,2026-03-27T17:32:09.780Z,,
2026-03-27,rigetti,Ankaa-3,10,5,100,"{""10"": 98, ""00"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/773c4e4f-87b9-4c52-826c-5029898d1c26,2026-03-27T17:32:20.369Z,2026-03-27T17:32:20.926Z,,
2026-03-27,rigetti,Ankaa-3,00,1,100,"{""00"": 98, ""10"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/783afc0b-76dc-4cda-b121-238c3e7927f6,2026-03-27T17:32:10.772Z,2026-03-27T17:32:11.543Z,,
2026-03-27,rigetti,Ankaa-3,10,3,100,"{""01"": 93, ""00"": 5, ""10"": 1, ""11"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/7a12ab7f-da96-4c1f-9cb0-84be56f472ec,2026-03-27T17:31:59.030Z,2026-03-27T17:31:59.963Z,,
2026-03-27,rigetti,Ankaa-3,00,4,100,"{""00"": 96, ""10"": 2, ""01"": 2}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/7a40d60b-ab54-4e41-85aa-f32dee343640,2026-03-27T17:31:54.439Z,2026-03-27T17:31:56.746Z,,
2026-03-27,rigetti,Ankaa-3,01,5,100,"{""11"": 89, ""10"": 3, ""01"": 7, ""00"": 1}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/848ec10b-9ac1-438a-8790-6415d2360b8e,2026-03-27T17:31:59.962Z,2026-03-27T17:32:01.023Z,,
2026-03-27,rigetti,Ankaa-3,01,4,100,"{""10"": 96, ""11"": 2, ""00"": 2}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/84bb02b1-47a2-46b7-81ac-745f5b2d6aa8,2026-03-27T17:32:14.555Z,2026-03-27T17:32:15.097Z,,
2026-03-27,rigetti,Ankaa-3,00,2,100,"{""00"": 92, ""10"": 2, ""01"": 6}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/85cf6496-e0ab-4467-ae37-3816d6121277,2026-03-27T17:31:57.218Z,2026-03-27T17:31:58.378Z,,
2026-03-27,rigetti,Ankaa-3,01,4,100,"{""10"": 98, ""00"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/9561f966-e581-4922-a996-4ec2d740ba90,2026-03-27T17:32:08.669Z,2026-03-27T17:32:09.406Z,,
2026-03-27,rigetti,Ankaa-3,00,1,100,"{""00"": 99, ""10"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/9861749d-416e-4671-90da-b8def1b9acbc,2026-03-27T17:32:18.453Z,2026-03-27T17:32:19.004Z,,
2026-03-27,rigetti,Ankaa-3,00,6,100,"{""00"": 99, ""10"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/989970a0-8b3c-4e2b-b858-0214b5458051,2026-03-27T17:32:06.821Z,2026-03-27T17:32:07.774Z,,
2026-03-27,rigetti,Ankaa-3,00,1,100,"{""00"": 94, ""10"": 6}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/9dfc3444-0efb-433a-bc82-c9ad6e05f22e,2026-03-27T17:32:05.733Z,2026-03-27T17:32:06.260Z,,
2026-03-27,rigetti,Ankaa-3,01,2,100,"{""11"": 95, ""01"": 3, ""10"": 2}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/9e789a7b-470f-43f6-8ad9-dc7998bf40b2,2026-03-27T17:32:08.931Z,2026-03-27T17:32:09.494Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 96, ""00"": 4}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/a1e30800-7f16-44ea-ab3d-77d0a446b252,2026-03-27T17:31:55.667Z,2026-03-27T17:31:57.385Z,,
2026-03-27,rigetti,Ankaa-3,10,6,100,"{""10"": 93, ""00"": 7}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/a6daac83-5b0c-438b-b2f1-0f69b7f909fc,2026-03-27T17:32:11.259Z,2026-03-27T17:32:13.194Z,,
2026-03-27,rigetti,Ankaa-3,10,5,100,"{""10"": 92, ""00"": 5, ""01"": 2, ""11"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/a6fe8073-7529-40fd-8825-9d22c46466e6,2026-03-27T17:32:16.496Z,2026-03-27T17:32:17.067Z,,
2026-03-27,rigetti,Ankaa-3,11,1,100,"{""10"": 93, ""00"": 5, ""11"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/a9165f70-5690-4418-a1b4-9c0164d7ded8,2026-03-27T17:32:19.315Z,2026-03-27T17:32:19.827Z,,
2026-03-27,rigetti,Ankaa-3,10,1,100,"{""11"": 95, ""01"": 3, ""10"": 1, ""00"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/a9206fe7-e51d-4250-8b64-0993dc212d29,2026-03-27T17:32:10.539Z,2026-03-27T17:32:12.959Z,,
2026-03-27,rigetti,Ankaa-3,01,6,100,"{""01"": 94, ""00"": 5, ""11"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/a96dcdc4-1c62-422d-9af4-c1fad547b0d3,2026-03-27T17:32:19.085Z,2026-03-27T17:32:19.644Z,,
2026-03-27,rigetti,Ankaa-3,00,1,100,"{""00"": 97, ""10"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/a9c3fce9-405c-4486-b653-dd3340bfdf76,2026-03-27T17:32:17.206Z,2026-03-27T17:32:17.743Z,,
2026-03-27,rigetti,Ankaa-3,10,3,100,"{""01"": 95, ""11"": 2, ""00"": 3}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/a9e32fd8-36e3-4572-9c19-756967c287b9,2026-03-27T17:32:03.331Z,2026-03-27T17:32:03.896Z,,
2026-03-27,rigetti,Ankaa-3,00,3,100,"{""00"": 98, ""01"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/af0d7429-1aaf-47a2-acbf-d495e8c03811,2026-03-27T17:32:09.550Z,2026-03-27T17:32:10.054Z,,
2026-03-27,rigetti,Ankaa-3,11,1,100,"{""10"": 92, ""00"": 4, ""11"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/b282ef40-8273-46cf-b385-f48d43ae1758,2026-03-27T17:32:07.058Z,2026-03-27T17:32:07.623Z,,
2026-03-27,rigetti,Ankaa-3,11,6,100,"{""11"": 85, ""01"": 5, ""10"": 10}",0.85,arn:aws:braket:us-west-1:835581428919:quantum-task/b29822ca-7150-4f26-9684-9d867bbb6904,2026-03-27T17:32:15.129Z,2026-03-27T17:32:15.665Z,,
2026-03-27,rigetti,Ankaa-3,01,3,100,"{""10"": 96, ""00"": 4}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/b6d1be44-2170-4a57-8fc8-15cd00d484f4,2026-03-27T17:32:17.983Z,2026-03-27T17:32:19.101Z,,
2026-03-27,rigetti,Ankaa-3,10,6,100,"{""10"": 91, ""00"": 5, ""01"": 1, ""11"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/bd74b1a1-2c67-4f54-9ed3-9ea9e23427a8,2026-03-27T17:32:06.475Z,2026-03-27T17:32:07.025Z,,
2026-03-27,rigetti,Ankaa-3,11,3,100,"{""11"": 91, ""10"": 6, ""01"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/c1415270-3256-45e3-b9a6-754809f375ce,2026-03-27T17:32:07.524Z,2026-03-27T17:32:08.057Z,,
2026-03-27,rigetti,Ankaa-3,01,6,100,"{""01"": 92, ""00"": 8}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/c21b1dfb-4af3-47b4-a215-bb94b55de183,2026-03-27T17:32:21.802Z,2026-03-27T17:32:22.362Z,,
2026-03-27,rigetti,Ankaa-3,10,4,100,"{""01"": 4, ""11"": 89, ""10"": 6, ""00"": 1}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/ca15d020-813f-4104-9a23-9ce7d8fe587c,2026-03-27T17:32:20.163Z,2026-03-27T17:32:20.691Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 96, ""00"": 4}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/d366e3f8-86bd-4bc1-a3eb-13169275654e,2026-03-27T17:32:10.307Z,2026-03-27T17:32:10.878Z,,
2026-03-27,rigetti,Ankaa-3,10,5,100,"{""10"": 90, ""00"": 8, ""01"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/d3c50104-e4f1-4ec4-aa7d-724e7bb85ca2,2026-03-27T17:31:59.455Z,2026-03-27T17:32:00.502Z,,
2026-03-27,rigetti,Ankaa-3,00,4,100,"{""00"": 97, ""01"": 2, ""10"": 1}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/d43d1003-bdcb-408d-9668-495a6fbc6f02,2026-03-27T17:32:04.993Z,2026-03-27T17:32:05.628Z,,
2026-03-27,rigetti,Ankaa-3,01,6,100,"{""01"": 95, ""00"": 2, ""11"": 3}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/d48fc545-4960-49a9-b400-827fd72cfdac,2026-03-27T17:31:55.997Z,2026-03-27T17:31:57.103Z,,
2026-03-27,rigetti,Ankaa-3,11,3,100,"{""11"": 84, ""01"": 8, ""10"": 8}",0.84,arn:aws:braket:us-west-1:835581428919:quantum-task/d5ada6da-9b6f-496c-af51-fd94073d5262,2026-03-27T17:32:01.312Z,2026-03-27T17:32:01.894Z,,
2026-03-27,rigetti,Ankaa-3,00,3,100,"{""00"": 100}",1.0,arn:aws:braket:us-west-1:835581428919:quantum-task/d610c0ca-31d8-4c32-b200-cbbf75f65584,2026-03-27T17:32:03.091Z,2026-03-27T17:32:03.623Z,,
2026-03-27,rigetti,Ankaa-3,10,4,100,"{""11"": 97, ""10"": 1, ""01"": 2}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/d7a10e53-3928-4878-bfd4-e66f25036452,2026-03-27T17:32:16.259Z,2026-03-27T17:32:16.804Z,,
2026-03-27,rigetti,Ankaa-3,11,2,100,"{""10"": 98, ""00"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/d88dcf69-6d62-428c-8ebe-23abaead47c9,2026-03-27T17:32:10.056Z,2026-03-27T17:32:10.595Z,,
2026-03-27,rigetti,Ankaa-3,01,6,100,"{""01"": 94, ""00"": 6}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/d92bfb7a-8e54-4b50-9bfc-fd846d7c2729,2026-03-27T17:31:56.408Z,2026-03-27T17:31:57.010Z,,
2026-03-27,rigetti,Ankaa-3,01,1,100,"{""01"": 91, ""00"": 9}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/db7032d2-8581-4d3e-9455-94317a1d1266,2026-03-27T17:32:14.052Z,2026-03-27T17:32:14.630Z,,
2026-03-27,rigetti,Ankaa-3,11,4,100,"{""01"": 94, ""00"": 3, ""11"": 2, ""10"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/db7accda-2573-4213-8369-5caf5971fc5b,2026-03-27T17:32:21.334Z,2026-03-27T17:32:21.844Z,,
2026-03-27,rigetti,Ankaa-3,10,4,100,"{""11"": 94, ""01"": 3, ""10"": 3}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/def8bf18-a315-4f9f-b8ca-b91a9617e638,2026-03-27T17:32:13.796Z,2026-03-27T17:32:14.321Z,,
2026-03-27,rigetti,Ankaa-3,01,6,100,"{""01"": 94, ""00"": 5, ""11"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/e0ff63b3-7e4b-4e36-970c-100964aa34f4,2026-03-27T17:32:03.577Z,2026-03-27T17:32:04.103Z,,
2026-03-27,rigetti,Ankaa-3,01,2,100,"{""11"": 91, ""10"": 4, ""01"": 4, ""00"": 1}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/e22fc2c0-bc09-44c9-835d-5eb76e119972,2026-03-27T17:32:09.803Z,2026-03-27T17:32:10.357Z,,
2026-03-27,rigetti,Ankaa-3,00,2,100,"{""00"": 97, ""01"": 1, ""11"": 1, ""10"": 1}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/e3b7679a-8f32-4867-a845-1b0db7386271,2026-03-27T17:32:05.991Z,2026-03-27T17:32:06.545Z,,
2026-03-27,rigetti,Ankaa-3,11,4,100,"{""01"": 92, ""11"": 3, ""00"": 5}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/e45dfc15-4823-448d-bebe-57e49c856617,2026-03-27T17:32:01.662Z,2026-03-27T17:32:02.740Z,,
2026-03-27,rigetti,Ankaa-3,11,1,100,"{""10"": 86, ""00"": 6, ""11"": 7, ""01"": 1}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/e771e52b-574c-406a-a570-9b02a727e056,2026-03-27T17:31:55.162Z,2026-03-27T17:31:57.286Z,,
2026-03-27,rigetti,Ankaa-3,11,4,100,"{""01"": 90, ""00"": 7, ""11"": 3}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/e79f1343-5372-4ba2-bfe7-75c07bd01419,2026-03-27T17:32:04.747Z,2026-03-27T17:32:05.349Z,,
2026-03-27,rigetti,Ankaa-3,00,5,100,"{""00"": 95, ""10"": 3, ""11"": 1, ""01"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/e81ba8e8-650b-4ca6-be17-e0e24398a134,2026-03-27T17:32:12.801Z,2026-03-27T17:32:13.368Z,,
2026-03-27,rigetti,Ankaa-3,00,1,100,"{""00"": 95, ""10"": 5}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/e8fa4a68-dbb4-4894-8e32-ddf319fbac79,2026-03-27T17:32:13.271Z,2026-03-27T17:32:13.805Z,,
2026-03-27,rigetti,Ankaa-3,01,2,100,"{""11"": 89, ""10"": 4, ""00"": 1, ""01"": 6}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/e977605e-8921-4edd-95c3-497666643d6b,2026-03-27T17:32:00.212Z,2026-03-27T17:32:01.145Z,,
2026-03-27,rigetti,Ankaa-3,10,4,100,"{""11"": 88, ""00"": 1, ""01"": 10, ""10"": 1}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/e9e91e02-2c62-4f14-af31-24b9d3295d48,2026-03-27T17:32:17.760Z,2026-03-27T17:32:18.327Z,,
2026-03-27,rigetti,Ankaa-3,10,2,100,"{""01"": 96, ""00"": 2, ""11"": 2}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/ea5ed7a3-9d15-49ca-8e6c-6bbf7f317cee,2026-03-27T17:32:17.533Z,2026-03-27T17:32:18.082Z,,
2026-03-27,rigetti,Ankaa-3,11,3,100,"{""11"": 87, ""10"": 6, ""00"": 2, ""01"": 5}",0.87,arn:aws:braket:us-west-1:835581428919:quantum-task/ea8a29cf-404e-4464-b8db-d7733dcd6f1e,2026-03-27T17:31:54.682Z,2026-03-27T17:31:56.848Z,,
2026-03-27,rigetti,Ankaa-3,01,6,100,"{""01"": 94, ""00"": 4, ""11"": 2}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/eacc053b-3660-49bc-89e8-0b1381bcf36e,2026-03-27T17:32:07.934Z,2026-03-27T17:32:08.489Z,,
2026-03-27,rigetti,Ankaa-3,01,1,100,"{""01"": 97, ""11"": 1, ""00"": 2}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/ecfeaa5f-0451-4d1f-89f1-053fda6c34f2,2026-03-27T17:32:00.850Z,2026-03-27T17:32:01.982Z,,
2026-03-27,rigetti,Ankaa-3,01,2,100,"{""01"": 4, ""11"": 87, ""10"": 9}",0.87,arn:aws:braket:us-west-1:835581428919:quantum-task/f8a79d5d-4527-4f0b-81f1-90d9e9deb517,2026-03-27T17:32:19.835Z,2026-03-27T17:32:20.392Z,,
2026-03-27,rigetti,Ankaa-3,00,3,100,"{""00"": 98, ""10"": 1, ""01"": 1}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/fa551c69-77a9-4831-ad4d-e772560604a4,2026-03-27T17:32:16.982Z,2026-03-27T17:32:17.580Z,,
2026-03-27,rigetti,Ankaa-3,00,4,100,"{""00"": 93, ""01"": 6, ""10"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/faeffcb5-7128-4313-8b21-636a83158155,2026-03-27T17:32:11.021Z,2026-03-27T17:32:11.625Z,,
2026-03-27,rigetti,Ankaa-3,00,3,100,"{""00"": 97, ""10"": 1, ""01"": 2}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/fc7cc28f-574a-448f-9a91-ff5103efdc21,2026-03-27T17:32:06.232Z,2026-03-27T17:32:06.753Z,,
2026-03-27,rigetti,Ankaa-3,11,6,100,"{""11"": 87, ""10"": 6, ""01"": 7}",0.87,arn:aws:braket:us-west-1:835581428919:quantum-task/ff7ad09f-c672-4f2d-9f54-d1314b158310,2026-03-27T17:31:57.708Z,2026-03-27T17:31:58.694Z,,
2026-04-03,rigetti,Ankaa-3,00,2,100,"{""00"": 98, ""01"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/0451d1db-9bc3-4a13-b2ce-d8561ef24c5c,2026-04-03T18:24:39.327Z,2026-04-03T18:24:39.879Z,,
2026-04-03,rigetti,Ankaa-3,10,6,100,"{""10"": 98, ""00"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/0545af01-6090-4b00-86d1-cb94765fd61d,2026-04-03T18:24:23.504Z,2026-04-03T18:24:24.682Z,,
2026-04-03,rigetti,Ankaa-3,00,5,100,"{""00"": 90, ""10"": 6, ""11"": 3, ""01"": 1}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/0bef7044-064e-4b96-976d-a16e2e141cdf,2026-04-03T18:24:46.419Z,2026-04-03T18:24:46.950Z,,
2026-04-03,rigetti,Ankaa-3,00,1,100,"{""00"": 93, ""01"": 6, ""10"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/0d2c320d-2f7a-475a-8213-4f9734ee78b1,2026-04-03T18:24:27.280Z,2026-04-03T18:24:29.101Z,,
2026-04-03,rigetti,Ankaa-3,10,2,100,"{""00"": 8, ""01"": 91, ""11"": 1}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/10ba9bc2-b450-41cc-8b20-5bd0b95676d8,2026-04-03T18:24:45.947Z,2026-04-03T18:24:46.512Z,,
2026-04-03,rigetti,Ankaa-3,10,5,100,"{""10"": 90, ""11"": 4, ""00"": 5, ""01"": 1}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/125f1d4a-6d0b-41a0-9401-8fbf8c4d86e2,2026-04-03T18:24:45.718Z,2026-04-03T18:24:46.223Z,,
2026-04-03,rigetti,Ankaa-3,01,6,100,"{""01"": 91, ""11"": 2, ""00"": 7}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/12888f47-4426-4ab3-b891-0024c3541566,2026-04-03T18:24:37.295Z,2026-04-03T18:24:38.011Z,,
2026-04-03,rigetti,Ankaa-3,00,5,100,"{""00"": 90, ""10"": 5, ""01"": 4, ""11"": 1}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/15829488-2d1d-447c-9388-24a512f2023e,2026-04-03T18:24:25.740Z,2026-04-03T18:24:26.634Z,,
